rep,method,estimate,error,estimate_income,error_income,main_l2,pair_l2,validation_tv,ess,max_weight,num_trees
489,Fixed pairwise EB,5.7026855057280335,0.03315554489805983,24739.68233101429,216.7675328080113,6.34859012745282e-10,1.0068676525466568e-09,0.009876687852097915,238.55135425384205,0.011992737461564557,
489,EB-offset hybrid: main,5.641552194668979,-0.02797776616099501,22739.509557117766,-1783.4052410885124,3.467853375857745e-10,0.47918030075325,0.016132230463143698,273.63905874377485,0.010700716443180013,2.0
489,EB-offset hybrid: pairwise,5.7026855057280335,0.03315554489805983,24739.68233101429,216.7675328080113,6.34859012745282e-10,1.0068676525466568e-09,0.009876687852097915,238.55135425384205,0.011992737461564557,0.0
490,Biased source,7.165204840519274,1.4956748796893002,40024.088888888895,15501.174090682616,0.9557315483593634,1.0715245214041271,0.11151215191275003,449.9999999999999,0.0022222222222222222,
490,Main-effect EB,5.703889506991208,0.03435954616123471,21575.660107227824,-2947.254690978454,8.082847642577087e-10,0.7575894505918843,0.01880696824734949,246.50856220979205,0.015596993102879118,
490,Fixed pairwise EB,5.805521116035215,0.1359911552052413,25270.286140299064,747.3713420927852,9.490879734916908e-10,1.6093728270768548e-09,0.007305975203260494,144.54700776225724,0.03233725095393268,
490,EB-offset hybrid: main,5.7008365037865545,0.03130654295658086,21905.71551272549,-2617.1992854807904,7.780456837423131e-15,0.6076780421420465,0.013846982954198004,230.65019201896388,0.01735696575647343,11.0
490,EB-offset hybrid: pairwise,5.803660227698307,0.13413026686833351,25346.95834117695,824.0435429706704,7.989787929753906e-13,1.849106780933675e-12,0.007736528080164199,144.52822848976825,0.03076715559177366,7.0
491,Biased source,7.161676120178236,1.4921461593482626,37806.688888888886,13283.774090682607,0.8769626999784903,0.9921771513098709,0.10306748602114843,449.9999999999999,0.0022222222222222222,
491,Main-effect EB,5.843026499011186,0.17349653818121258,22460.58006728021,-2062.334730926068,8.299465145878877e-10,0.4696049217294103,0.013818859198024776,279.0881144917436,0.011879296272758433,
491,Fixed pairwise EB,5.916136123688962,0.2466061628589884,24146.727566064863,-376.18723214141573,9.11261899037491e-11,1.821696319138147e-10,0.00819105181564297,237.6062724264393,0.01782013916844226,
491,EB-offset hybrid: main,5.844257148118716,0.1747271872887426,22622.557155794886,-1900.3576424113926,2.4878472917027743e-10,0.4567175719066944,0.0131562904438505,277.2197373130697,0.012373539124377884,2.0
491,EB-offset hybrid: pairwise,5.916136123688962,0.2466061628589884,24146.727566064863,-376.18723214141573,9.11261899037491e-11,1.821696319138147e-10,0.00819105181564297,237.6062724264393,0.01782013916844226,0.0
492,Biased source,7.307940313584339,1.6384103527543656,41470.64444444445,16947.72964623817,1.019371223895313,1.1329794528582409,0.12075067422750554,449.9999999999999,0.0022222222222222222,
492,Main-effect EB,5.634359095601566,-0.035170865228407955,21561.03088653037,-2961.883911675908,5.870269726280953e-15,0.498551238319836,0.014914178161694425,257.43194019584394,0.012374946615261758,
492,Fixed pairwise EB,5.684564297479493,0.015034336649519808,23071.32501538343,-1451.589782822848,2.881381245216562e-09,5.484199408390533e-09,0.00777821561689923,200.52311652371478,0.01755473525948433,
492,EB-offset hybrid: main,5.629763008508924,-0.039766952321049764,22439.79190733077,-2083.1228908755074,4.2762724614445076e-15,0.3703300300098022,0.01098949713189318,246.60700285826616,0.012179098913163216,9.0
492,EB-offset hybrid: pairwise,5.690299839366518,0.02076987853654444,23114.247272489527,-1408.6675257167517,2.6249251865194e-15,3.0509447696137885e-15,0.006917830120858416,197.6671450500618,0.017607233374762592,6.0
493,Biased source,7.09228598239823,1.4227560215682562,37800.311111111114,13277.396312904835,0.8741024233807017,0.9485222146737136,0.10509239882633029,449.9999999999999,0.0022222222222222222,
493,Main-effect EB,5.773879862521561,0.1043499016915872,22051.16479959482,-2471.74999861146,3.04764029202683e-11,0.46380479528204877,0.00901027750133429,291.65218987122955,0.00911089466111702,
493,Fixed pairwise EB,5.762601901028504,0.09307194019853071,23710.687405449276,-812.2273927570022,3.1170581842504395e-15,7.403709827990659e-15,0.003508657099841787,216.45427730644616,0.018862578413801376,
493,EB-offset hybrid: main,5.773421666838776,0.10389170600880249,22871.8477124981,-1651.0670857081786,5.770494440958586e-10,0.3899417610261805,0.007752753798558329,282.7346089505559,0.010415576563337164,8.0
493,EB-offset hybrid: pairwise,5.754893934280261,0.08536397345028757,23716.067600145427,-806.847198060852,1.6280389733823503e-09,2.3084890718249957e-09,0.003449612413741655,216.23221848336382,0.018896694543965354,1.0
494,Biased source,7.055406743648883,1.3858767828189098,39641.62222222222,15118.707424015942,0.9568027954628979,1.085465402010159,0.11484626031113349,449.9999999999999,0.0022222222222222222,
494,Main-effect EB,5.711043287446708,0.04151332661673468,22407.746300617007,-2115.1684975892713,1.0998813139933911e-13,0.5291368740630692,0.01038158782334785,268.6729947257389,0.010219427395112168,
494,Fixed pairwise EB,5.802888041281519,0.1333580804515453,24380.072666941047,-142.84213126523173,1.2709686063062192e-09,2.0146258986848598e-09,0.004089200987460722,177.25339344608466,0.030636335671693497,
494,EB-offset hybrid: main,5.670134666071539,0.0006047052415656395,22176.015280195807,-2346.899518010472,1.4168820299026788e-09,0.5060978888138471,0.009422857936865833,263.7836458500137,0.010420150597599022,7.0
494,EB-offset hybrid: pairwise,5.802788357960678,0.13325839713070398,24422.210086494404,-100.70471171187455,2.1352938178715787e-09,3.860479881475522e-09,0.003624526511599639,176.8944008809319,0.03090387392036421,3.0
495,Biased source,6.935220131027025,1.2656901701970513,39314.73333333334,14791.818535127059,0.8865160949464008,1.0506403500065804,0.10800253082465355,449.9999999999999,0.0022222222222222222,
495,Main-effect EB,5.69126637360464,0.021736412774666647,23373.9606056828,-1148.954192523477,4.023675788863287e-09,0.5123624904554854,0.012053240354233052,278.6092490745405,0.017443360628904316,
495,Fixed pairwise EB,5.6553887360839825,-0.01414122474599111,25190.779491871006,667.8646936647274,1.975230693375135e-12,3.606771705975246e-12,0.007949193219626378,222.30266760414216,0.015050382994613573,
495,EB-offset hybrid: main,5.688739670360454,0.019209709530480623,23418.663322812154,-1104.251475394125,7.951957503769266e-09,0.5074874688458484,0.011887655042225722,277.9455163329224,0.01751733808649619,1.0
495,EB-offset hybrid: pairwise,5.656304320039675,-0.01322564079029842,25229.350628429293,706.4358302230139,9.020142510336282e-14,9.92164688597382e-14,0.007618694727734216,221.40993431280438,0.01452022580956853,4.0
496,Biased source,7.0480331612955,1.3785032004655262,38892.955555555556,14370.040757349278,0.9082906127587853,1.0481733213638842,0.10803527336860687,449.9999999999999,0.0022222222222222222,
496,Main-effect EB,5.893765926788184,0.2242359659582105,23225.10714298206,-1297.80765522422,1.5936470499471778e-09,0.5845493322212821,0.015616949448582707,259.1497935141023,0.013656943079079362,
496,Fixed pairwise EB,5.932906904218994,0.2633769433890203,25747.561458854216,1224.646660647937,7.211698999545179e-14,1.7865964547981514e-13,0.004946291029300014,210.68847714589128,0.02177115219240666,
496,EB-offset hybrid: main,5.886220756782967,0.21669079595299312,23540.16524258627,-982.7495556200083,1.2338361463985825e-09,0.5192528613259519,0.013598703830824684,255.23771989281784,0.014534876039664012,5.0
496,EB-offset hybrid: pairwise,5.925567143032117,0.2560371822021432,25728.828529904455,1205.913731698176,3.2890376570949486e-15,6.267035883458128e-15,0.004797525209624439,210.36751110294182,0.022020335043971263,2.0
497,Biased source,7.161112552641819,1.491582591811845,40475.4,15952.485201793723,0.9367330459907327,1.0827965460019648,0.11450162526395732,449.9999999999999,0.0022222222222222222,
497,Main-effect EB,5.870409053985912,0.20087909315593855,23290.02052887856,-1232.8942693277204,3.361088755541241e-13,0.5383992093058363,0.01582730352150391,260.81232294307114,0.01574379864675963,
497,Fixed pairwise EB,5.897137792987472,0.22760783215749836,25748.359246027878,1225.4444478215992,2.5561568590583644e-14,4.1498203539439465e-14,0.009373521280245795,186.66781971659842,0.026029949744751448,
497,EB-offset hybrid: main,5.8882321951539325,0.21870223432395886,24006.719270649202,-516.1955275570763,3.849953365784956e-09,0.46650964565341463,0.013382980975759972,243.6086520146185,0.019876451859704318,10.0
497,EB-offset hybrid: pairwise,5.8861222808428915,0.21659232001291784,25760.918437822103,1238.0036396158248,2.1663956630561033e-14,2.3382663876343646e-14,0.0072724530743205,185.11438193242458,0.025989240601870803,8.0
498,Biased source,7.2616201801721605,1.5920902193421869,41088.17777777778,16565.262979571504,1.0002388263216184,1.115156552161071,0.12484149919725433,449.9999999999999,0.0022222222222222222,
498,Main-effect EB,5.642979179308292,-0.026550781521681444,21779.07304412762,-2743.8417540786577,3.7685726501075414e-15,0.5621529216417172,0.016587761104140487,246.04898422388302,0.0154149131825778,
498,Fixed pairwise EB,5.7069324045762455,0.037402443746271885,25002.174397327115,479.25959912083636,1.6591647295193227e-09,3.1915185806594938e-09,0.007269168347438424,192.4783414306058,0.019886589861473774,
498,EB-offset hybrid: main,5.581429612425948,-0.08810034840402547,22010.659576457183,-2512.2552217490957,6.424454883578714e-09,0.41362142123572454,0.015006860048946856,224.4208788402814,0.015187813719418042,19.0
498,EB-offset hybrid: pairwise,5.67303311319474,0.003503152364766393,24701.848977175134,178.93417896885512,1.3497849187634569e-15,2.6227472453679677e-15,0.006546976376776552,189.66132153563504,0.020177198383374922,9.0
499,Biased source,7.005773565247431,1.336243604417457,38664.75555555556,14141.84075734928,0.9434830457609452,1.0525617845514843,0.1201278066449967,449.9999999999999,0.0022222222222222222,
499,Main-effect EB,5.740771602528194,0.07124164169822045,22518.91656699015,-2003.99823121613,9.343189619350556e-15,0.4670559878049431,0.014855586586311722,255.383104815672,0.01627408347281268,
499,Fixed pairwise EB,5.698539429070022,0.029009468240048797,23139.23668313183,-1383.67811507445,1.8274761336193314e-11,3.118001459676395e-11,0.010446932227641972,179.49899487533483,0.023799622416515426,
499,EB-offset hybrid: main,5.7323876408610674,0.06285768003109382,22905.55214199823,-1617.3626562080499,9.577176190171587e-09,0.4419079978470714,0.013047734309595459,250.69696636389298,0.015963386873204023,8.0
499,EB-offset hybrid: pairwise,5.6298687357022645,-0.03966122512770909,23302.53630245776,-1220.3784957485186,1.335391187969979e-13,1.7182214374475156e-13,0.00800440380198902,175.92536081908273,0.023144443661771166,14.0
500,Biased source,7.202487508459442,1.5329575476294686,37084.28888888889,12561.374090682613,0.88920819886544,0.9956993450558748,0.10769304260485148,449.9999999999999,0.0022222222222222222,
500,Main-effect EB,5.729365131527663,0.0598351706976894,22041.56422488406,-2481.350573322219,7.504116644475231e-11,0.5448583069835577,0.015808795986199057,308.0035312839976,0.010608373661630215,
500,Fixed pairwise EB,5.80146812148902,0.13193816065904596,24167.03670164968,-355.8780965566002,5.429358894940652e-09,7.537206257260768e-09,0.008250678971860518,233.08507870164001,0.015408829643955593,
500,EB-offset hybrid: main,5.72583826836407,0.056308307534096436,22194.441903585368,-2328.4728946209107,2.2323319296305737e-09,0.5215207896270803,0.014981831069399777,305.33422770223973,0.010980073274114375,3.0
500,EB-offset hybrid: pairwise,5.80146812148902,0.13193816065904596,24167.03670164968,-355.8780965566002,5.429358894940652e-09,7.537206257260768e-09,0.008250678971860518,233.08507870164001,0.015408829643955593,0.0
501,Biased source,7.055470669920131,1.385940709090157,40772.177777777775,16249.262979571497,0.9727283857749559,1.103755129604285,0.11721156903219708,449.9999999999999,0.0022222222222222222,
501,Main-effect EB,5.778053373342855,0.10852341251288156,22898.193542865258,-1624.7212553410209,7.440717715772311e-15,0.5949823827790156,0.01720001613800977,252.40354589846814,0.012089892517358553,
501,Fixed pairwise EB,5.723430736945878,0.05390077611590449,24249.799426846992,-273.11537135928666,2.920584617194839e-09,4.045149220656109e-09,0.006121559496682341,177.9559342884358,0.01571841942798628,
501,EB-offset hybrid: main,5.788622312225985,0.11909235139601115,23233.18254285307,-1289.7322553532103,2.952542364100201e-09,0.5734497187961792,0.017156105096829133,250.70961194234116,0.011619770386521287,4.0
501,EB-offset hybrid: pairwise,5.726399327818437,0.056869366988463455,24301.431690862235,-221.48310734404367,3.323180123681073e-14,3.77970052194158e-14,0.006099430675663426,178.4282473251669,0.015233464825115806,3.0
502,Biased source,7.07250353518551,1.4029735743555367,40363.86666666666,15840.951868460383,0.9429921249962515,1.025519319148407,0.11226633765946196,449.9999999999999,0.0022222222222222222,
502,Main-effect EB,5.586237676166365,-0.08329228466360838,22408.696244635976,-2114.218553570303,1.1637744422050656e-15,0.4767957980987977,0.01140600597974668,265.5293807399905,0.015265273173822888,
502,Fixed pairwise EB,5.592682784658814,-0.07684717617115933,24027.822182490727,-495.0926157155518,3.467069753215619e-11,5.356512640662521e-11,0.0038283894267961997,208.98297199479893,0.01951650684722531,
502,EB-offset hybrid: main,5.602683272611115,-0.06684668821885875,22756.543633971494,-1766.3711642347844,5.230519942156269e-15,0.4054798066914051,0.009029867534237233,257.3369712440981,0.015479280733693618,9.0
502,EB-offset hybrid: pairwise,5.593126152376579,-0.0764038084533949,24021.555653520183,-501.35914468609553,1.1012711618920891e-14,2.0120845011184454e-14,0.0036611547359738975,208.9966413597426,0.019389901348168453,1.0
503,Biased source,7.015742663607051,1.346212702777077,39565.06666666666,15042.15186846038,0.8915669169331464,1.0106335188278062,0.10992845675057951,449.9999999999999,0.0022222222222222222,
503,Main-effect EB,5.8161891438711555,0.14665918304118186,22741.053466811627,-1781.8613313946516,2.6755146001474414e-10,0.5663829453450777,0.015481068437172743,262.5428766933926,0.013663635273948462,
503,Fixed pairwise EB,5.916994324915758,0.24746436408578454,25059.041547855293,536.1267496490145,6.459453537086528e-15,1.6269182636520156e-14,0.009121015966562927,179.78851035818553,0.02495869986838992,
503,EB-offset hybrid: main,5.783700597429919,0.11417063659994575,22957.580281272665,-1565.3345169336135,1.9449815003195106e-09,0.5486976929347493,0.013874610552976405,258.37989042452136,0.014181097385707797,4.0
503,EB-offset hybrid: pairwise,5.887668232084678,0.21813827125470464,25055.30437086995,532.3895726636729,1.994691348795976e-15,4.0247616593681595e-15,0.008135945949850466,177.51460187912417,0.025535786333210887,5.0
504,Biased source,7.2405983944325,1.5710684336025267,39297.177777777775,14774.262979571497,0.9492696804941316,1.06060337898755,0.11762671918127846,449.9999999999999,0.0022222222222222222,
504,Main-effect EB,5.780706028573041,0.11117606774306754,22588.242737771,-1934.6720604352777,5.616789799376386e-11,0.562854332376642,0.013333596240184218,272.28395022286924,0.011020014182779732,
504,Fixed pairwise EB,5.847911945967368,0.17838198513739467,24888.4706713569,365.55587315062076,1.2225059129471092e-14,3.5394764494747927e-14,0.005905227307374051,203.2623023482265,0.017286950062146356,
